CMPLNT_NUM,CMPLNT_DATE_ISO,UBERHEX_FID,PRECINCT_ID,OFNS_DESC,X_COORD_CD,Y_COORD_CD,LATITUDE,LONGITUDE
26895672,13/02/2007,535,42,ROBBERY,1010751,242585,40.832477,-73.904233
35482274,02/11/2007,535,42,GRAND LARCENY OF MOTOR VEHICLE,1011188,242398,40.831962,-73.902657
26668091,01/02/2007,535,42,ROBBERY,1010973,242491,40.83221671,-73.90343324
46429642,18/04/2008,537,49,BURGLARY,1020156,251717,40.857508,-73.870199
37766075,15/01/2008,537,49,BURGLARY,1020471,251810,40.857761,-73.869058
50022680,07/08/2008,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020471,251810,40.857761,-73.869058
55372173,31/12/2008,537,49,GRAND LARCENY OF MOTOR VEHICLE,1019940,251969,40.85819932,-73.87097951
50509934,21/08/2008,537,49,BURGLARY,1020139,251986,40.858247,-73.870257
46783836,27/05/2008,537,49,ROBBERY,1020600,252063,40.858456,-73.868589
45697051,14/04/2008,537,49,BURGLARY,1019953,252095,40.858547,-73.870931
54642751,01/12/2008,537,49,BURGLARY,1019953,252095,40.858547,-73.870931
46833781,29/05/2008,537,49,BURGLARY,1019953,252095,40.858547,-73.870931
44618661,17/03/2008,537,49,BURGLARY,1020341,252108,40.858582,-73.869527
44540496,14/03/2008,537,49,ROBBERY,1020341,252108,40.858582,-73.869527
46584044,18/05/2008,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020604,252199,40.85882789,-73.86857789
50620646,24/08/2008,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020604,252199,40.85882789,-73.86857789
49960578,09/08/2008,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020344,252214,40.85887013,-73.86951772
51987628,05/10/2008,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020155,252218,40.858882,-73.8702
48550182,20/07/2008,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020155,252218,40.858882,-73.8702
33098976,14/07/2007,537,49,ROBBERY,1020155,252218,40.858882,-73.8702
51794159,29/09/2008,537,49,BURGLARY,1020155,252218,40.858882,-73.8702
45931862,21/04/2008,537,49,GRAND LARCENY OF MOTOR VEHICLE,1019966,252223,40.85889637,-73.87088417
35022370,12/10/2007,537,49,ROBBERY,1019966,252223,40.85889637,-73.87088417
35885938,21/11/2007,537,49,BURGLARY,1019953,252095,40.858547,-73.870931
35932405,13/11/2007,537,49,BURGLARY,1019953,252095,40.858547,-73.870931
27077736,15/02/2007,537,49,BURGLARY,1020139,251986,40.858247,-73.870257
32694173,20/06/2007,537,49,BURGLARY,1020155,252218,40.858882,-73.8702
28641080,23/04/2007,537,49,BURGLARY,1019953,252095,40.858547,-73.870931
33052271,10/07/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1019940,251969,40.85819932,-73.87097951
32098382,08/06/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1019966,252223,40.85889637,-73.87088417
32709110,20/06/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020474,252206,40.858849,-73.869046
37160119,19/12/2007,537,49,ROBBERY,1020600,252063,40.858456,-73.868589
35097358,14/10/2007,537,49,BURGLARY,1020471,251810,40.857761,-73.869058
32709111,22/06/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020474,252206,40.858849,-73.869046
28733629,27/04/2007,537,49,FELONY ASSAULT,1020709,252140,40.858666,-73.868198
44716886,21/03/2008,537,49,ROBBERY,1020762,252000,40.858283,-73.868004
38459910,27/01/2008,537,49,FELONY ASSAULT,1020814,252081,40.85850315,-73.86781937
38755349,27/01/2008,537,49,FELONY ASSAULT,1020814,252081,40.85850315,-73.86781937
46101867,01/05/2008,537,49,ROBBERY,1020354,252671,40.860126,-73.869476
46699016,23/05/2008,537,49,BURGLARY,1020354,252671,40.860126,-73.869476
48225275,08/07/2008,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020354,252671,40.860126,-73.869476
48401001,15/07/2008,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020354,252671,40.860126,-73.869476
26912857,15/02/2007,537,49,BURGLARY,1020354,252671,40.860126,-73.869476
33660722,09/08/2007,537,49,BURGLARY,1020354,252671,40.860126,-73.869476
48374694,15/07/2008,537,49,ROBBERY,1020007,252679,40.86015,-73.870732
50826528,04/09/2008,537,49,BURGLARY,1020007,252679,40.86015,-73.870732
28380149,09/04/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020007,252679,40.86015,-73.870732
35579345,07/11/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020007,252679,40.86015,-73.870732
37099797,16/12/2007,537,49,ROBBERY,1020007,252679,40.86015,-73.870732
28463133,13/04/2007,537,49,BURGLARY,1020007,252679,40.86015,-73.870732
34849881,04/10/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020007,252679,40.86015,-73.870732
28871243,04/05/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020007,252679,40.86015,-73.870732
29468722,02/06/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020007,252679,40.86015,-73.870732
32903945,04/07/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020007,252679,40.86015,-73.870732
28680596,24/04/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020007,252679,40.86015,-73.870732
33215688,21/07/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020007,252679,40.86015,-73.870732
36209508,06/12/2007,537,49,GRAND LARCENY OF MOTOR VEHICLE,1020007,252679,40.86015,-73.870732
36067519,30/11/2007,537,49,BURGLARY,1020354,252671,40.860126,-73.869476
34828773,03/10/2007,537,49,ROBBERY,1020354,252671,40.860126,-73.869476
46937437,01/06/2008,545,50,BURGLARY,1011917,259076,40.877735,-73.899951
49619689,03/08/2008,545,50,FELONY ASSAULT,1011917,259076,40.877735,-73.899951
26082332,02/01/2007,545,50,ROBBERY,1011917,259076,40.877735,-73.899951
33230717,22/07/2007,545,50,FELONY ASSAULT,1011917,259076,40.877735,-73.899951
55302563,29/12/2008,545,50,FELONY ASSAULT,1011469,259560,40.879066,-73.901569
54519431,26/11/2008,545,50,FELONY ASSAULT,1011469,259560,40.879066,-73.901569
49572197,31/07/2008,545,50,GRAND LARCENY OF MOTOR VEHICLE,1011469,259560,40.879066,-73.901569
46584085,19/05/2008,545,50,ROBBERY,1011469,259560,40.879066,-73.901569
28463181,14/04/2007,545,50,FELONY ASSAULT,1011469,259560,40.879066,-73.901569
34136415,02/09/2007,545,50,BURGLARY,1011469,259560,40.879066,-73.901569
35430448,31/10/2007,545,50,GRAND LARCENY OF MOTOR VEHICLE,1011469,259560,40.879066,-73.901569
27206231,01/03/2007,545,50,GRAND LARCENY OF MOTOR VEHICLE,1011469,259560,40.879066,-73.901569
41616711,05/03/2008,545,50,BURGLARY,1011469,259560,40.879066,-73.901569
34890071,07/10/2007,545,50,FELONY ASSAULT,1011469,259560,40.879066,-73.901569
54700043,06/12/2008,545,50,BURGLARY,1011469,259560,40.879066,-73.901569
44560306,16/03/2008,545,50,BURGLARY,1011469,259560,40.879066,-73.901569
26558601,28/01/2007,545,50,ROBBERY,1011507,259810,40.87975052,-73.90143315
33052346,09/07/2007,545,50,ROBBERY,1011507,259810,40.87975052,-73.90143315
54186680,17/11/2008,545,50,ROBBERY,1011560,259212,40.87810904,-73.90124393
47212431,11/06/2008,545,50,ROBBERY,1011560,259212,40.87810904,-73.90124393
53768182,03/11/2008,545,50,ROBBERY,1011677,259906,40.880015,-73.900815
49996580,04/08/2008,545,50,ROBBERY,1011677,259906,40.880015,-73.900815
48249289,11/07/2008,545,50,ROBBERY,1011677,259906,40.880015,-73.900815
47251457,15/06/2008,545,50,FELONY ASSAULT,1011677,259906,40.880015,-73.900815
33099051,14/07/2007,545,50,FELONY ASSAULT,1011677,259906,40.880015,-73.900815
35038312,14/10/2007,545,50,GRAND LARCENY OF MOTOR VEHICLE,1011677,259906,40.880015,-73.900815
44618684,18/03/2008,545,50,FELONY ASSAULT,1011677,259906,40.880015,-73.900815
45954322,24/04/2008,545,50,BURGLARY,1011762,259406,40.878643,-73.90051
45877831,19/04/2008,545,50,GRAND LARCENY OF MOTOR VEHICLE,1012010,259448,40.87875538,-73.8996157
46345524,10/05/2008,545,50,FELONY ASSAULT,1012082,259915,40.880039,-73.899352
44642548,18/03/2008,545,50,ROBBERY,1012082,259915,40.880039,-73.899352
51728263,26/09/2008,545,50,BURGLARY,1012082,259915,40.880039,-73.899352
51342891,10/09/2008,545,50,GRAND LARCENY OF MOTOR VEHICLE,1012082,259915,40.880039,-73.899352
54837463,09/12/2008,545,50,FELONY ASSAULT,1012082,259915,40.880039,-73.899352
33506031,31/07/2007,545,50,FELONY ASSAULT,1012082,259915,40.880039,-73.899352
34723414,29/09/2007,545,50,FELONY ASSAULT,1012082,259915,40.880039,-73.899352
35270716,23/10/2007,545,50,ROBBERY,1012082,259915,40.880039,-73.899352
46164979,04/05/2008,545,50,FELONY ASSAULT,1012128,259256,40.878231,-73.899187
33642637,05/08/2007,545,50,GRAND LARCENY OF MOTOR VEHICLE,1012252,259361,40.87851583,-73.89874096
33711728,03/08/2007,545,50,BURGLARY,1012038,259455,40.878776,-73.899513
36224957,09/12/2007,545,50,GRAND LARCENY OF MOTOR VEHICLE,1012038,259455,40.878776,-73.899513
29132106,14/05/2007,545,50,BURGLARY,1012082,259915,40.880039,-73.899352
29289248,25/05/2007,545,50,FELONY ASSAULT,1012082,259915,40.880039,-73.899352
32885562,02/07/2007,545,50,ROBBERY,1012291,259360,40.87851296,-73.89859993
33069228,12/07/2007,545,50,BURGLARY,1012082,259915,40.880039,-73.899352
46253372,06/05/2008,545,50,FELONY ASSAULT,1011167,259662,40.879347,-73.902662
49572204,01/08/2008,545,50,ROBBERY,1011167,259662,40.879347,-73.902662
26815183,10/02/2007,545,50,GRAND LARCENY OF MOTOR VEHICLE,1011167,259662,40.879347,-73.902662
33543016,31/07/2007,545,50,GRAND LARCENY OF MOTOR VEHICLE,1011167,259662,40.879347,-73.902662
46873187,29/05/2008,545,50,BURGLARY,1011167,259662,40.879347,-73.902662
50022939,09/08/2008,545,50,GRAND LARCENY OF MOTOR VEHICLE,1011293,259267,40.878262,-73.902208
34849909,01/10/2007,545,50,GRAND LARCENY OF MOTOR VEHICLE,1011293,259267,40.878262,-73.902208
34828805,03/10/2007,545,50,ROBBERY,1011293,259267,40.878262,-73.902208
50503308,21/08/2008,545,50,ROBBERY,1011348,259355,40.87850218,-73.90200997
37765769,16/01/2008,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015842,236510,40.815786,-73.885865
39527673,29/02/2008,550,41,BURGLARY,1015842,236510,40.815786,-73.885865
46164582,01/05/2008,550,41,BURGLARY,1015842,236510,40.815786,-73.885865
46052349,25/04/2008,550,41,BURGLARY,1015842,236510,40.815786,-73.885865
54642360,04/12/2008,550,41,BURGLARY,1015842,236510,40.815786,-73.885865
47430756,21/06/2008,550,41,BURGLARY,1015842,236510,40.815786,-73.885865
52706960,01/11/2008,550,41,BURGLARY,1016098,236561,40.815926,-73.884941
37569796,07/01/2008,550,41,BURGLARY,1016352,236612,40.816065,-73.884022
37683011,13/01/2008,550,41,BURGLARY,1016352,236612,40.816065,-73.884022
37682995,11/01/2008,550,41,BURGLARY,1016352,236612,40.816065,-73.884022
34802358,18/09/2007,550,41,BURGLARY,1015842,236510,40.815786,-73.885865
37135406,14/12/2007,550,41,ROBBERY,1015842,236510,40.815786,-73.885865
35706847,10/11/2007,550,41,BURGLARY,1015842,236510,40.815786,-73.885865
27462248,17/03/2007,550,41,FELONY ASSAULT,1015842,236510,40.815786,-73.885865
52319350,18/10/2008,550,41,ROBBERY,1015887,236952,40.817,-73.885701
52126377,11/10/2008,550,41,FELONY ASSAULT,1016015,236979,40.81707115,-73.88523949
50773836,02/09/2008,550,41,GRAND LARCENY OF MOTOR VEHICLE,1016015,236979,40.81707115,-73.88523949
26422237,20/01/2007,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015887,236952,40.817,-73.885701
34881757,03/10/2007,550,41,ROBBERY,1015887,236952,40.817,-73.885701
48575425,24/07/2008,550,41,ROBBERY,1015840,236077,40.81459604,-73.88587597
37889734,18/01/2008,550,41,FELONY ASSAULT,1015840,236077,40.81459604,-73.88587597
47835845,27/06/2008,550,41,FELONY ASSAULT,1015655,236157,40.814816,-73.886541
44520278,13/03/2008,550,41,ROBBERY,1015655,236157,40.814816,-73.886541
47069028,07/06/2008,550,41,FELONY ASSAULT,1015655,236157,40.814816,-73.886541
49520419,30/07/2008,550,41,BURGLARY,1015655,236157,40.814816,-73.886541
39362101,24/02/2008,550,41,FELONY ASSAULT,1015655,236157,40.814816,-73.886541
39418117,25/02/2008,550,41,BURGLARY,1015761,236175,40.814867,-73.886161
50620431,27/08/2008,550,41,BURGLARY,1015761,236175,40.814867,-73.886161
50074887,12/08/2008,550,41,FELONY ASSAULT,1015761,236175,40.814867,-73.886161
50074880,13/08/2008,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015761,236175,40.814867,-73.886161
48463999,19/07/2008,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015761,236175,40.814867,-73.886161
47161632,07/06/2008,550,41,BURGLARY,1015761,236175,40.814867,-73.886161
51542504,19/09/2008,550,41,BURGLARY,1015761,236175,40.814867,-73.886161
28209170,01/04/2007,550,41,FELONY ASSAULT,1015761,236175,40.814867,-73.886161
28913253,08/05/2007,550,41,BURGLARY,1015761,236175,40.814867,-73.886161
32708775,23/06/2007,550,41,FELONY ASSAULT,1015761,236175,40.814867,-73.886161
34631368,25/09/2007,550,41,ROBBERY,1015925,236094,40.8146424,-73.88556882
35984088,26/11/2007,550,41,BURGLARY,1015761,236175,40.814867,-73.886161
34671478,27/09/2007,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015655,236157,40.814816,-73.886541
34288912,01/09/2007,550,41,ROBBERY,1015761,236175,40.814867,-73.886161
32678779,22/06/2007,550,41,FELONY ASSAULT,1015761,236175,40.814867,-73.886161
36004800,27/11/2007,550,41,BURGLARY,1015761,236175,40.814867,-73.886161
33919651,21/08/2007,550,41,ROBBERY,1015655,236157,40.814816,-73.886541
28209180,01/04/2007,550,41,FELONY ASSAULT,1015761,236175,40.814867,-73.886161
33642307,07/08/2007,550,41,ROBBERY,1015655,236157,40.814816,-73.886541
26209352,04/01/2007,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015761,236175,40.814867,-73.886161
29420561,01/06/2007,550,41,BURGLARY,1015761,236175,40.814867,-73.886161
38838994,03/02/2008,550,41,ROBBERY,1015379,236852,40.816727,-73.887535
51243622,07/09/2008,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015379,236852,40.816727,-73.887535
29196345,10/05/2007,550,41,BURGLARY,1015379,236852,40.816727,-73.887535
52706964,28/10/2008,550,41,BURGLARY,1015422,236596,40.816024,-73.887384
52664461,30/10/2008,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015422,236596,40.816024,-73.887384
54084126,16/11/2008,550,41,ROBBERY,1015422,236596,40.816024,-73.887384
55001081,17/12/2008,550,41,BURGLARY,1015422,236596,40.816024,-73.887384
34381738,13/09/2007,550,41,ROBBERY,1015422,236596,40.816024,-73.887384
35341310,28/10/2007,550,41,FELONY ASSAULT,1015422,236596,40.816024,-73.887384
29269415,25/05/2007,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015422,236596,40.816024,-73.887384
52443727,22/10/2008,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015507,236876,40.81679026,-73.88707527
34881785,05/10/2007,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015507,236876,40.81679026,-73.88707527
47430770,21/06/2008,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015545,236671,40.81623,-73.886936
55025422,18/12/2008,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015545,236671,40.81623,-73.886936
32755914,21/06/2007,550,41,BURGLARY,1015545,236671,40.81623,-73.886936
36224617,07/12/2007,550,41,ROBBERY,1015545,236671,40.81623,-73.886936
39035200,08/02/2008,550,41,BURGLARY,1015603,236369,40.8154,-73.88673
35492212,02/11/2007,550,41,ROBBERY,1015633,236901,40.816861,-73.886618
52218579,14/10/2008,550,41,FELONY ASSAULT,1015633,236901,40.816861,-73.886618
38636794,29/01/2008,550,41,BURGLARY,1015633,236901,40.816861,-73.886618
45849763,21/04/2008,550,41,ROBBERY,1015760,236927,40.81692934,-73.88616099
37135418,16/12/2007,550,41,GRAND LARCENY OF MOTOR VEHICLE,1015760,236927,40.81692934,-73.88616099
33580792,05/08/2007,552,43,BURGLARY,1024102,235328,40.812509,-73.856032
51921079,04/10/2008,552,43,BURGLARY,1023763,234869,40.811251,-73.857259
51793909,24/09/2008,552,43,BURGLARY,1023856,235083,40.811838,-73.856921
45747683,16/04/2008,552,43,ROBBERY,1023978,235128,40.811961,-73.856479
52586860,19/10/2008,552,43,BURGLARY,1023978,235128,40.811961,-73.856479
28593444,21/04/2007,552,43,ROBBERY,1023891,234893,40.81131384,-73.85679746
34417682,13/09/2007,552,43,ROBBERY,1023978,235128,40.811961,-73.856479
36051726,27/11/2007,552,43,BURGLARY,1024142,234790,40.811031,-73.855888
50125732,15/08/2008,552,43,GRAND LARCENY OF MOTOR VEHICLE,1024142,234790,40.811031,-73.855888
26142383,06/01/2007,552,43,ROBBERY,1024175,234948,40.81146352,-73.85577119
44399432,07/03/2008,552,43,GRAND LARCENY OF MOTOR VEHICLE,1024534,234611,40.810537,-73.854473
54556369,27/11/2008,552,43,BURGLARY,1024142,234790,40.811031,-73.855888
46124647,30/04/2008,552,43,BURGLARY,1024406,235328,40.812507,-73.854934
47841189,28/06/2008,552,43,BURGLARY,1024142,234790,40.811031,-73.855888
28254909,26/03/2007,552,43,BURGLARY,1024695,235294,40.812414,-73.853888
46521411,17/05/2008,553,43,GRAND LARCENY OF MOTOR VEHICLE,1019805,244334,40.837244,-73.871505
45189338,30/03/2008,553,43,FELONY ASSAULT,1019805,244334,40.837244,-73.871505
38801732,31/01/2008,553,43,BURGLARY,1019805,244334,40.837244,-73.871505
32693930,21/06/2007,553,43,ROBBERY,1019805,244334,40.837244,-73.871505
35706869,12/11/2007,553,43,GRAND LARCENY OF MOTOR VEHICLE,1019805,244334,40.837244,-73.871505
34417715,05/09/2007,553,43,GRAND LARCENY OF MOTOR VEHICLE,1019805,244334,40.837244,-73.871505
35779023,16/11/2007,553,48,FELONY ASSAULT,1018767,244138,40.83671022,-73.87526025
46937157,03/06/2008,554,40,FELONY ASSAULT,1005279,237774,40.81928528,-73.92402396
50207202,18/08/2008,554,44,ROBBERY,1004805,238462,40.82117476,-73.92573438
52415861,21/10/2008,554,44,FELONY ASSAULT,1004805,238462,40.82117476,-73.92573438
39106248,08/02/2008,554,44,GRAND LARCENY OF MOTOR VEHICLE,1004805,238462,40.82117476,-73.92573438
35794963,15/11/2007,554,44,ROBBERY,1004805,238462,40.82117476,-73.92573438
34722864,29/09/2007,554,44,BURGLARY,1004805,238462,40.82117476,-73.92573438
29045391,15/05/2007,554,44,ROBBERY,1004805,238462,40.82117476,-73.92573438
26696555,04/02/2007,554,44,ROBBERY,1004805,238462,40.82117476,-73.92573438
28835912,03/05/2007,554,44,GRAND LARCENY OF MOTOR VEHICLE,1004651,238271,40.820652,-73.92629
35555957,05/11/2007,554,44,ROBBERY,1004805,238462,40.82117476,-73.92573438
27213465,02/03/2007,554,44,FELONY ASSAULT,1004805,238462,40.82117476,-73.92573438
28124477,26/03/2007,554,44,GRAND LARCENY OF MOTOR VEHICLE,1005115,238400,40.82100386,-73.92461454
54524850,11/11/2008,554,40,FELONY ASSAULT,1005468,237994,40.81989,-73.923339
39362061,24/02/2008,554,40,ROBBERY,1005468,237994,40.81989,-73.923339
51959747,01/10/2008,554,40,GRAND LARCENY OF MOTOR VEHICLE,1005468,237994,40.81989,-73.923339
29216290,02/02/2007,554,40,GRAND LARCENY OF MOTOR VEHICLE,1005468,237994,40.81989,-73.923339
37281873,25/12/2007,554,40,FELONY ASSAULT,1005468,237994,40.81989,-73.923339
33278161,21/07/2007,554,40,GRAND LARCENY OF MOTOR VEHICLE,1005658,238215,40.82049479,-73.92265326
49572141,31/07/2008,555,49,ROBBERY,1024736,250166,40.853232,-73.853652
54348727,21/11/2008,555,49,BURGLARY,1024736,250166,40.853232,-73.853652
54898703,13/12/2008,555,49,BURGLARY,1024976,250308,40.853621,-73.852781
54814538,11/12/2008,555,49,GRAND LARCENY OF MOTOR VEHICLE,1024976,250308,40.853621,-73.852781
53896473,08/11/2008,555,49,GRAND LARCENY OF MOTOR VEHICLE,1025198,250443,40.853991,-73.851979
36209512,07/12/2007,555,49,BURGLARY,1024736,250166,40.853232,-73.853652
36316087,12/12/2007,555,49,ROBBERY,1025298,250022,40.852834,-73.851621
28180815,28/03/2007,555,49,GRAND LARCENY OF MOTOR VEHICLE,1025198,250443,40.853991,-73.851979
34985395,11/10/2007,555,49,BURGLARY,1024736,250166,40.853232,-73.853652
50234449,17/08/2008,555,49,BURGLARY,1024877,250729,40.854777,-73.853139
47409905,19/06/2008,555,49,GRAND LARCENY OF MOTOR VEHICLE,1025100,250863,40.855141,-73.85233
49300805,28/07/2008,556,50,FELONY ASSAULT,1012839,270310,40.908567,-73.896571
50503329,23/08/2008,556,50,FELONY ASSAULT,1012832,270697,40.90962766,-73.89659521
34581438,23/09/2007,556,50,ROBBERY,1012839,270310,40.908567,-73.896571
33230626,21/07/2007,559,47,BURGLARY,1027207,257698,40.873893,-73.844672
32839850,30/06/2007,559,47,GRAND LARCENY OF MOTOR VEHICLE,1027207,257698,40.873893,-73.844672
50438784,19/08/2008,559,47,FELONY ASSAULT,1027327,258100,40.87499407,-73.84423591
50463365,19/08/2008,559,47,FELONY ASSAULT,1027327,258100,40.87499407,-73.84423591
50438789,19/08/2008,559,47,FELONY ASSAULT,1027554,258196,40.87525645,-73.84341448
45264171,02/04/2008,559,47,GRAND LARCENY OF MOTOR VEHICLE,1027440,258148,40.875125,-73.843824
51875513,02/10/2008,559,47,ROBBERY,1027554,258196,40.87525645,-73.84341448
46345435,09/05/2008,559,47,GRAND LARCENY OF MOTOR VEHICLE,1027207,257698,40.873893,-73.844672
46527290,15/05/2008,559,47,ROBBERY,1027327,258100,40.87499407,-73.84423591
50463439,22/08/2008,559,47,GRAND LARCENY OF MOTOR VEHICLE,1027207,257698,40.873893,-73.844672
37871221,18/01/2008,559,47,ROBBERY,1027554,258196,40.87525645,-73.84341448
52105583,08/10/2008,559,47,BURGLARY,1027207,257698,40.873893,-73.844672
46170960,03/05/2008,559,47,BURGLARY,1027207,257698,40.873893,-73.844672
44399636,06/03/2008,559,47,BURGLARY,1027207,257698,40.873893,-73.844672
29289221,25/05/2007,559,47,GRAND LARCENY OF MOTOR VEHICLE,1027198,258756,40.876797,-73.844696
37135616,16/12/2007,559,47,FELONY ASSAULT,1027433,258500,40.876094,-73.843848
35390337,27/10/2007,559,47,FELONY ASSAULT,1027433,258500,40.876094,-73.843848
26099378,01/01/2007,559,47,BURGLARY,1027664,258602,40.876373,-73.843014
39140121,12/02/2008,559,47,FELONY ASSAULT,1027664,258602,40.876373,-73.843014
37455217,02/01/2008,559,47,BURGLARY,1027433,258500,40.876094,-73.843848
38779514,28/01/2008,559,47,BURGLARY,1027664,258602,40.876373,-73.843014
35410118,19/10/2007,559,47,ROBBERY,1026651,258311,40.875579,-73.846676
35900298,22/11/2007,559,47,GRAND LARCENY OF MOTOR VEHICLE,1026651,258311,40.875579,-73.846676
54789917,08/12/2008,559,47,ROBBERY,1026651,258311,40.875579,-73.846676
52218723,12/10/2008,559,47,BURGLARY,1026651,258311,40.875579,-73.846676
39279658,18/02/2008,559,47,BURGLARY,1026960,258301,40.875548,-73.84556
47836227,22/06/2008,559,47,BURGLARY,1026960,258301,40.875548,-73.84556
37683334,26/12/2007,559,47,GRAND LARCENY OF MOTOR VEHICLE,1027084,257998,40.8747153,-73.84511524
47251133,02/06/2008,561,41,ROBBERY,1011837,239059,40.822795,-73.900325
48350225,12/07/2008,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
46164608,03/05/2008,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
44854894,26/03/2008,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
53896092,08/11/2008,561,41,ROBBERY,1011837,239059,40.822795,-73.900325
46481088,15/05/2008,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
52386431,20/10/2008,561,42,BURGLARY,1011837,239059,40.822795,-73.900325
39279347,19/02/2008,561,41,BURGLARY,1011837,239059,40.822795,-73.900325
51920988,03/10/2008,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
44540380,15/03/2008,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
33182291,17/07/2007,561,41,ROBBERY,1012235,239212,40.82321289,-73.89888654
50594823,21/08/2008,561,41,GRAND LARCENY OF MOTOR VEHICLE,1012075,239260,40.823348,-73.899463
50869230,30/08/2008,561,41,BURGLARY,1012075,239260,40.823348,-73.899463
26468976,23/01/2007,561,41,ROBBERY,1012075,239260,40.823348,-73.899463
35847139,20/11/2007,561,41,ROBBERY,1012075,239260,40.823348,-73.899463
26860796,08/02/2007,561,41,ROBBERY,1011949,239414,40.82377,-73.899919
28600704,21/04/2007,561,41,ROBBERY,1011837,239059,40.822795,-73.900325
39527606,28/02/2008,561,41,ROBBERY,1012235,239212,40.82321289,-73.89888654
52517072,23/10/2008,561,41,ROBBERY,1012235,239212,40.82321289,-73.89888654
46521272,14/05/2008,561,41,ROBBERY,1012075,239260,40.823348,-73.899463
54279169,17/11/2008,561,41,ROBBERY,1012075,239260,40.823348,-73.899463
39527670,28/02/2008,561,41,ROBBERY,1012236,239328,40.823532,-73.898881
44520292,13/03/2008,561,41,ROBBERY,1012236,239328,40.823532,-73.898881
46345214,09/05/2008,561,41,FELONY ASSAULT,1011949,239414,40.82377,-73.899919
37682890,08/01/2008,561,41,FELONY ASSAULT,1012238,239444,40.82384965,-73.89887473
28776483,28/04/2007,561,41,FELONY ASSAULT,1012238,239444,40.82384965,-73.89887473
26263965,10/01/2007,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
26115513,03/01/2007,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
29325369,29/05/2007,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
32533297,18/06/2007,561,42,ROBBERY,1011837,239059,40.822795,-73.900325
28379515,10/04/2007,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
37324752,27/12/2007,561,42,BURGLARY,1011837,239059,40.822795,-73.900325
35984110,27/11/2007,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
26507267,24/01/2007,561,42,ROBBERY,1011837,239059,40.822795,-73.900325
27320802,09/03/2007,561,42,FELONY ASSAULT,1011837,239059,40.822795,-73.900325
38085447,21/01/2008,561,42,BURGLARY,1011567,238869,40.822275,-73.901299
55179853,23/12/2008,561,42,GRAND LARCENY OF MOTOR VEHICLE,1011488,239284,40.823415,-73.901582
48400762,15/07/2008,561,42,GRAND LARCENY OF MOTOR VEHICLE,1011488,239284,40.823415,-73.901582
44566726,14/03/2008,561,42,FELONY ASSAULT,1011169,239384,40.823691,-73.902735
46527231,17/05/2008,561,42,FELONY ASSAULT,1011169,239384,40.823691,-73.902735
50463139,19/08/2008,561,42,GRAND LARCENY OF MOTOR VEHICLE,1011169,239384,40.823691,-73.902735
38923647,03/02/2008,561,42,ROBBERY,1011169,239384,40.823691,-73.902735
48350185,09/07/2008,561,42,GRAND LARCENY OF MOTOR VEHICLE,1011217,238979,40.822578,-73.902564
