Incident_ID,Agency,Offense,Street,City,State,Zipcode,Date_of_Report,Date_of_Occurrence,Date_Found,Reported_As,Premise_Description,Forcible,Weapon_Description,Victim_Age,Victim_Race,Victim_Gender,Latitude,Longitude,ObjectId,geometry
216611,CHPD,B&E    LARCENY F/VEHICLE,1830 FORDHAM BLVD,CHAPEL HILL,NC,27517,1694104500000,1694102400000,1694104500000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,UNKNOWN,36,W,M,35.94568634,-79.00611877,100299,POINT (-79.00611877 35.94568634)
216969,CHPD,B&E    LARCENY F/VEHICLE,341 COBBLESTONE CT,CHAPEL HILL,NC,27514,1695028260000,1694991600000,1695028260000,THEFT/LARCENY,RESIDENCE/HOME,,,,W,M,35.94158936,-79.02290344,100359,POINT (-79.02290344 35.94158936)
214845,CHPD,VEHICLE LOCKOUT,201 S ESTES DR,CHAPEL HILL,NC,27514,1690112640000,1690112400000,1690112640000,PUBLIC SERVICE,SERVICE/GAS STATION,N,NONE,26,W,F,35.92782211,-79.02703857,100361,POINT (-79.02703857 35.92782211)
218498,CHPD,B&E    LARCENY F/VEHICLE,715 PRITCHARD AVE X,CHAPEL HILL,NC,27514,1698402000000,1698343200000,1698386400000,THEFT/LARCENY,RESIDENCE/HOME,N,,41,W,F,35.94421768,-79.03813171,100374,POINT (-79.03813171 35.94421768)
214225,CHPD,B&E    LARCENY F/VEHICLE,2000 NOVUS LN,CHAPEL HILL,NC,27517,1688680020000,1688679600000,1688680020000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,22,A,F,35.93800354,-79.0194168,100376,POINT (-79.0194168 35.93800354)
214234,CHPD,LARCENY FROM MOTOR VEHICLE,2000 NOVUS LN,CHAPEL HILL,NC,27517,1688713020000,1688668200000,1688713020000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,23,B,M,35.93800354,-79.0194168,100378,POINT (-79.0194168 35.93800354)
213762,CHPD,B&E    LARCENY F/VEHICLE,1000 NOVUS LN,CHAPEL HILL,NC,27517,1687687200000,1687669200000,1687687200000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,,68,W,M,35.93875122,-79.02085876,100396,POINT (-79.02085876 35.93875122)
217127,CHPD,THEFT OF GOLF CART,1000 NOVUS LN,CHAPEL HILL,NC,27517,1695315000000,1695292200000,1695301200000,THEFT/LARCENY,RESIDENCE/HOME,,NONE,,,,35.93875122,-79.02085876,100399,POINT (-79.02085876 35.93875122)
214460,CHPD,B&E    LARCENY F/VEHICLE,116 SHADOWOOD DR,CHAPEL HILL,NC,27514,1689248880000,1689188400000,1689247800000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,NONE,24,B,M,35.93938065,-79.05457305,100408,POINT (-79.05457305 35.93938065)
214888,CHPD,B&E VEHICLE,100 SCARLETT DR,CHAPEL HILL,NC,27517,1690203720000,1690200900000,1690203600000,THEFT/LARCENY,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,,,W,M,35.94389725,-79.01256561,100449,POINT (-79.01256561 35.94389725)
216991,CHPD,SUSPICIOUS VEHICLE,201 S ESTES DR,CHAPEL HILL,NC,27514,1695054420000,1695053880000,1695054420000,SUSPICIOUS/WANT,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,37,W,M,35.92782211,-79.02703857,100507,POINT (-79.02703857 35.92782211)
218216,CHPD,LARCENY FROM MOTOR VEHICLE,201 S ESTES DR,CHAPEL HILL,NC,27514,1697721780000,1697721600000,1697721780000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,,,,,35.92782211,-79.02703857,100510,POINT (-79.02703857 35.92782211)
215832,CHPD,USING FRAUDULENT ID CARD,1724 FORDHAM BLVD,CHAPEL HILL,NC,27517,1692287940000,1692287700000,1692287940000,FRAUD OR DECEPT,LIQUOR STORE,N,NONE,,,,35.93714905,-79.02182006,100599,POINT (-79.02182006 35.93714905)
217658,CHPD,ASSIST CARRBORO PD,400 FORMOSA LN,CHAPEL HILL,NC,27517,1696447500000,1696446900000,1696447500000,DOMESTIC DISTUR,RESIDENCE/HOME,,,33,B,F,35.94195557,-79.01535034,100641,POINT (-79.01535034 35.94195557)
214983,CHPD,DEBIT CARD FRAUD,300 MCGREGOR DR,CHAPEL HILL,NC,27514,1690375800000,1690279200000,1690279200000,MISC OFFICER IN,CYBERSPACE,,NONE,58,B,F,35.94562531,-79.01834869,100683,POINT (-79.01834869 35.94562531)
215557,CHPD,B&E    LARCENY F/VEHICLE,1712 WILLOW DR,CHAPEL HILL,NC,27514,1691615880000,1691610900000,1691615820000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,NONE,59,W,M,35.9291954,-79.02518463,100723,POINT (-79.02518463 35.9291954)
217984,CHPD,B&E    LARCENY F/VEHICLE,1712 WILLOW DR,CHAPEL HILL,NC,27514,1697213700000,1697137200000,1697149800000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,NONE,50,W,F,35.9291954,-79.02518463,100725,POINT (-79.02518463 35.9291954)
218559,CHPD,B&E    LARCENY F/VEHICLE,1712 WILLOW DR,CHAPEL HILL,NC,27514,1698527040000,1698515100000,1698526980000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,NONE,44,W,F,35.9291954,-79.02518463,100726,POINT (-79.02518463 35.9291954)
214438,CHPD,LARCENY FROM MOTOR VEHICLE,101 LIBRARY DR,CHAPEL HILL,NC,27514,1689183300000,1689174300000,1689183300000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,,19,W,F,35.93220139,-79.03573608,100785,POINT (-79.03573608 35.93220139)
213454,CHPD,B&E    LARCENY F/VEHICLE,223 S ELLIOTT RD,CHAPEL HILL,NC,27514,1686734520000,1686730500000,1686734100000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,BLUNT OBJECT,52,W,F,35.93289185,-79.02721405,100794,POINT (-79.02721405 35.93289185)
217835,CHPD,B&E    LARCENY F/VEHICLE,1812 OLD OXFORD RD,CHAPEL HILL,NC,27514,1696863000000,1695714360000,1696845600000,THEFT/LARCENY,RESIDENCE/HOME,,NONE,70,W,M,35.94099426,-79.02820587,100833,POINT (-79.02820587 35.94099426)
213413,CHPD,VEHICLE LOCK OUT,1114 S COLUMBIA ST,CHAPEL HILL,NC,27517,1686653280000,1686652800000,1686653280000,PUBLIC SERVICE,,,,,,,35.94126892,-79.00600433,100839,POINT (-79.00600433 35.94126892)
217925,CHPD,VEHICLE UNLOCK,825 N ESTES DR,CHAPEL HILL,NC,27514,1697052120000,1697052120000,1697052120000,PUBLIC SERVICE,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,29,B,F,35.93479919,-79.05329895,100849,POINT (-79.05329895 35.93479919)
214465,CHPD,LARCENY FROM MOTOR VEHICLE,106 MISTY WOODS CIR,CHAPEL HILL,NC,27514,1689258120000,1689192000000,1689227100000,THEFT/LARCENY,RESIDENCE/HOME,N,NONE,44,B,F,35.93525314,-79.02589416,100888,POINT (-79.02589416 35.93525314)
213283,CHPD,B&E    LARCENY F/VEHICLE,5639 OLD CHAPEL HILL RD,DURHAM,NC,27707,1686298620000,1686254400000,1686297600000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,UNKNOWN,29,B,F,35.94303513,-79.00243377,100939,POINT (-79.00243377 35.94303513)
213373,CHPD,B&E    LARCENY F/VEHICLE,5639 OLD CHAPEL HILL RD,DURHAM,NC,27707,1686556680000,1686520800000,1686555900000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,NONE,21,B,F,35.94303513,-79.00243377,100942,POINT (-79.00243377 35.94303513)
216962,CHPD,B&E    LARCENY F/VEHICLE,5639 OLD CHAPEL HILL RD,DURHAM,NC,27707,1695013380000,1694988000000,1695011400000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,UNKNOWN,61,B,M,35.94303513,-79.00243377,100945,POINT (-79.00243377 35.94303513)
216039,CHPD,VEHICLE FIRE,WESTMINSTER DR@MARTIN LUTHER KING JR BLV,CHAPEL HILL,NC,27514,1692726540000,1692726540000,1692726540000,VEHICLE FIRE,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,19,W,F,35.96120834,-79.05744934,101012,POINT (-79.05744934 35.96120834)
213294,CHPD,B&E    LARCENY F/VEHICLE,425 HILLSBOROUGH ST,CHAPEL HILL,NC,27514,1686316620000,1686247200000,1686312000000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,N,NONE,56,W,M,-79.052282,35.920337,101013,POINT (35.920337 -79.052282)
216455,CHPD,LARCENY FROM MOTOR VEHICLE,1129 WEAVER DAIRY RD,CHAPEL HILL,NC,27514,1693727160000,1693724400000,1693725900000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,,36,W,M,35.96219254,-79.05480194,101024,POINT (-79.05480194 35.96219254)
216780,CHPD,LARCENY FROM MOTOR VEHICLE,1670 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1694540340000,1694539500000,1694540340000,THEFT/LARCENY,DRUG STORE/DOCTORS OFFICE/HOSPITAL,N,,23,A,M,35.9627533,-79.05716705,101034,POINT (-79.05716705 35.9627533)
215226,CHPD,LARCENY FROM MOTOR VEHICLE,1751 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27516,1690891080000,1690669800000,1690891080000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,,31,U,M,35.96320724,-79.05905151,101044,POINT (-79.05905151 35.96320724)
217096,CHPD,POSSESSING/CONCEALING STOLEN VEHICLE,1000 WEAVER DAIRY RD,CHAPEL HILL,NC,27514,1695253500000,1695253200000,1695253500000,SUSPICIOUS/WANT,PARKING/DROP LOT/GARAGE,N,NONE,41,W,M,35.96437836,-79.05327606,101059,POINT (-79.05327606 35.96437836)
213647,CHPD,B&E    LARCENY F/VEHICLE,101 MELVILLE LOOP,CHAPEL HILL,NC,27514,1687366680000,1687363080000,1687366680000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,41,W,M,35.94836807,-79.0171051,101079,POINT (-79.0171051 35.94836807)
216431,CHPD,SUSPICIOUS VEHICLE,425 LAKESHORE LN,CHAPEL HILL,NC,27514,1693665660000,1693654860000,1693665660000,SUSPICIOUS/WANT,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,35.94860077,-79.03025054,101084,POINT (-79.03025054 35.94860077)
215679,CHPD,B&E    LARCENY F/VEHICLE,200 SAGE RD,CHAPEL HILL,NC,27514,1691928960000,1691919000000,1691928780000,MISC OFFICER IN,CHURCH/SYNAGOGUE/TEMPLE/MOSQUE,,,36,B,M,35.94894409,-79.01589202,101095,POINT (-79.01589202 35.94894409)
215725,CHPD,LARCENY FROM MOTOR VEHICLE,211 PINEGATE CIR,CHAPEL HILL,NC,27514,1692034320000,1691861520000,1692034320000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,NONE,41,W,M,35.94939804,-79.00962829,101108,POINT (-79.00962829 35.94939804)
218011,CHPD,LARCENY FROM MOTOR VEHICLE,200 WESTMINSTER DR,CHAPEL HILL,NC,27514,1697280780000,1697230800000,1697280780000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,44,W,F,35.96127319,-79.05379486,101136,POINT (-79.05379486 35.96127319)
214239,CHPD,B&E    LARCENY F/VEHICLE,425 HILLSBOROUGH ST,CHAPEL HILL,NC,27514,1688725800000,1688608800000,1688616000000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,Y,NONE,51,A,M,-79.052282,35.920337,101138,POINT (35.920337 -79.052282)
214149,CHPD,B&E    LARCENY F/VEHICLE,400 EDISTO CT,CHAPEL HILL,NC,27514,1688527680000,1688524500000,1688527500000,THEFT/LARCENY,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,,62,W,F,35.96162033,-79.05192565,101147,POINT (-79.05192565 35.96162033)
214774,CHPD,VEHICLE LOCKOUT,305 SONOMA WAY,CHAPEL HILL,NC,27516,1689930900000,1689930600000,1689930900000,PUBLIC SERVICE,,,,31,W,M,35.95502472,-79.06963348,101152,POINT (-79.06963348 35.95502472)
217799,CHPD,B&E    LARCENY F/VEHICLE,5623 FORDHAM BLVD,DURHAM,NC,27707,1696749900000,1696648380000,1696747500000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,56,W,M,35.94947052,-79.00027465,101182,POINT (-79.00027465 35.94947052)
215486,CHPD,SUSPICIOUS VEHICLE,415 CLAYTON RD,CHAPEL HILL,NC,27516,1691485380000,1691420400000,1691424000000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,NONE,<Null>,<Null>,<Null>,-79.041618,35.934678,101202,POINT (35.934678 -79.041618)
216718,CHPD,B&E    LARCENY F/VEHICLE,100 N COLUMBIA ST,CHAPEL HILL,NC,27514,1694430900000,1694174400000,1694381400000,MISC OFFICER IN,OTHER/UNKNOWN,N,NONE,,,,35.95657349,-79.01560211,101205,POINT (-79.01560211 35.95657349)
218236,CHPD,SUSPICIOUS VEHICLE,5623 FORDHAM BLVD,DURHAM,NC,27707,1697757360000,1697757000000,1697757360000,SUSPICIOUS/WANT,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,35,W,M,35.94947052,-79.00027465,101217,POINT (-79.00027465 35.94947052)
218941,CHPD,B&E    LARCENY F/VEHICLE,614 COSGROVE AVE,CHAPEL HILL,NC,27514,1699347960000,1699012800000,1699185600000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,N,NONE,27,W,F,-79.0169064,35.94555385,101224,POINT (35.94555385 -79.0169064)
215062,CHPD,B&E    LARCENY F/VEHICLE,500 N ESTES DR,CHAPEL HILL,NC,27514,1690542660000,1690443000000,1690480800000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,N,NONE,21,B,M,-79.043532,35.936127,101225,POINT (35.936127 -79.043532)
216323,CHPD,B&E    LARCENY F/VEHICLE,502 CHURCH ST,CHAPEL HILL,NC,27516,1693394760000,1693342800000,1693393200000,MISC OFFICER IN,RESIDENCE/HOME,N,NONE,22,W,M,-79.060137,35.916159,101240,POINT (35.916159 -79.060137)
214323,CHPD,B&E    LARCENY F/VEHICLE,517 COSGROVE AVE,CHAPEL HILL,NC,27514,1688993820000,1688767200000,1688814000000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,N,NONE,25,W,M,-79.016083,35.945156,101249,POINT (35.945156 -79.016083)
217329,CHPD,K9 VEHICLE SNIFF,6850 MILLHOUSE RD,CHAPEL HILL,NC,27516,1695736800000,1695736800000,1695736800000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,N,<Null>,<Null>,<Null>,<Null>,-79.073349,35.977741,101263,POINT (35.977741 -79.073349)
216615,CHPD,B&E    LARCENY F/VEHICLE,211 EDISTO CT,CHAPEL HILL,NC,27514,1694112180000,1694043000000,1694112180000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,NONE,25,W,F,35.96073151,-79.05161285,101276,POINT (-79.05161285 35.96073151)
216869,CHPD,B&E    LARCENY F/VEHICLE,200 WESTMINSTER DR,CHAPEL HILL,NC,27514,1694777040000,1694772000000,1694777040000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,,51,W,F,35.96081543,-79.05601501,101278,POINT (-79.05601501 35.96081543)
213282,CHPD,B&E    LARCENY F/VEHICLE,118 EDISTO CT,CHAPEL HILL,NC,27514,1686294900000,1686268800000,1686274200000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,HANDGUN,22,B,M,35.96084595,-79.05200195,101279,POINT (-79.05200195 35.96084595)
217195,CHPD,B&E    LARCENY F/VEHICLE,136 EDISTO CT,CHAPEL HILL,NC,27514,1695452040000,1695451200000,1695452040000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,NONE,38,B,M,35.96084976,-79.05214691,101281,POINT (-79.05214691 35.96084976)
214756,CHPD,B&E    LARCENY F/VEHICLE,200 WESTMINSTER DR,CHAPEL HILL,NC,27514,1689879840000,1689870600000,1689879780000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,NONE,19,W,M,35.96087646,-79.05598449,101282,POINT (-79.05598449 35.96087646)
216857,CHPD,B&E    LARCENY F/VEHICLE,200 WESTMINSTER DR,CHAPEL HILL,NC,27514,1694760960000,1694710800000,1694760960000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,,25,W,F,35.96088409,-79.05598449,101283,POINT (-79.05598449 35.96088409)
214752,CHPD,ATTEMPTED VEHICLE B&E,200 WESTMINSTER DR,CHAPEL HILL,NC,27514,1689874080000,1689873900000,1689874080000,SUSPICIOUS/WANT,PARKING/DROP LOT/GARAGE,,,,,,35.96118164,-79.05478668,101293,POINT (-79.05478668 35.96118164)
215491,CHPD,B&E TO VEHICLE,1701 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27516,1691491260000,1688202000000,1691491260000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,,23,B,F,35.96211243,-79.05807495,101309,POINT (-79.05807495 35.96211243)
218543,CHPD,TOWED VEHICLE,SAGE RD@FORDHAM BLVD,CHAPEL HILL,NC,27514,1698493620000,1698493620000,1698493620000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,NONE,38,B,M,-79.01264,35.94481,101336,POINT (35.94481 -79.01264)
216126,CHPD,LARCENY FROM MOTOR VEHICLE,2510 HOMESTEAD RD,CHAPEL HILL,NC,27516,1692897240000,1692893640000,1692897240000,THEFT/LARCENY,RESIDENCE/HOME,N,NONE,67,W,M,-79.063667,35.951561,101357,POINT (35.951561 -79.063667)
214236,CHPD,B&E    LARCENY F/VEHICLE,713 N COLUMBIA ST,CHAPEL HILL,NC,27516,1688720460000,1688675400000,1688718600000,MISC OFFICER IN,RESIDENCE/HOME,N,NONE,48,W,M,-79.058967,35.921016,101363,POINT (35.921016 -79.058967)
218256,CHPD,SUSPICIOUS VEHICLE,401 LENA CIR,CHAPEL HILL,NC,27516,1697813640000,1697734800000,1697734800000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,NONE,<Null>,W,M,-79.077564,35.950732,101395,POINT (35.950732 -79.077564)
215519,CHPD,VEHICLE LOCKOUT,1860 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1691566980000,1691566800000,1691566980000,PUBLIC SERVICE,SERVICE/GAS STATION,,,,,,35.96666718,-79.05879974,101430,POINT (-79.05879974 35.96666718)
217062,CHPD,LARCENY FROM MOTOR VEHICLE,200 PERKINS DR,CHAPEL HILL,NC,27514,1695200460000,1695144600000,1695200460000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,66,W,M,35.96694565,-79.05678558,101443,POINT (-79.05678558 35.96694565)
217059,CHPD,LARCENY FROM MOTOR VEHICLE,602 PERKINS DR,CHAPEL HILL,NC,27514,1695195600000,1695146400000,1695195600000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,28,W,F,35.96775055,-79.0566864,101454,POINT (-79.0566864 35.96775055)
217332,CHPD,VEHICLE LOCKOUT,200 WESTMINSTER DR,CHAPEL HILL,NC,27514,1695745920000,1695745500000,1695745500000,PUBLIC SERVICE,PARKING/DROP LOT/GARAGE,N,,,W,M,35.96050262,-79.05381774,101457,POINT (-79.05381774 35.96050262)
213926,CHPD,B&E    LARCENY F/VEHICLE,153 SCHULTZ ST,CHAPEL HILL,NC,27514,1688037900000,1687975200000,1688036400000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,N,NONE,24,W,F,-79.04788,35.965738,101479,POINT (35.965738 -79.04788)
216244,CHPD,SUSPICIOUS VEHICLE,151 E ROSEMARY ST,CHAPEL HILL,NC,27514,1693216080000,1690977600000,1690977600000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,NONE,69,W,F,-79.054464,35.915109,101480,POINT (35.915109 -79.054464)
213385,CHPD,CREDIT CARD FRAUD,1800 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1686571080000,1686398400000,1686398400000,MISC OFFICER IN,GROCERY/SUPERMARKET,<Null>,NONE,43,W,F,-79.058649,35.968234,101500,POINT (35.968234 -79.058649)
215320,CHPD,ABANDONED VEHICLE,200 VILLAGE DR,CHAPEL HILL,NC,27514,1691062500000,1691062500000,1691062500000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,<Null>,<Null>,<Null>,-79.06603,35.921991,101523,POINT (35.921991 -79.06603)
214201,CHPD,B&E    LARCENY F/VEHICLE,201 S ELLIOTT RD,CHAPEL HILL,NC,27514,1688655600000,1688580000000,1688655000000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,Y,NONE,41,A,M,-79.02681,35.93322,101524,POINT (35.93322 -79.02681)
218729,CHPD,ABANDONED VEHICLE,1 VILLAGE DR@FAIROAKS CIR,CHAPEL HILL,NC,27516,1698843120000,1698843120000,1698843120000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,-79.070738,35.92257599,101538,POINT (35.92257599 -79.070738)
214566,CHPD,LARCENY FROM MOTOR VEHICLE,100 E FRANKLIN ST,CHAPEL HILL,NC,27516,1689464160000,1689462000000,1689464160000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,50,W,M,35.95592117,-79.06490325,101546,POINT (-79.06490325 35.95592117)
218742,CHPD,VEHICLE LOCKOUT,325 W ROSEMARY ST,CHAPEL HILL,NC,27516,1698860400000,1698860220000,1698860220000,PUBLIC SERVICE,CONVENIENCE STORE,N,,21,B,M,-79.06052851,35.91209434,101547,POINT (35.91209434 -79.06052851)
218747,CHPD,TOWED VEHICLE,116 W BARBEE CHAPEL RD,CHAPEL HILL,NC,27517,1698859140000,1698782400000,1698859140000,THEFT/LARCENY,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,,,,,-79.01089876,35.9064855,101550,POINT (35.9064855 -79.01089876)
218754,CHPD,SUSPICIOUS VEHICLE,112 PICKARD LN@E ROSEMARY ST,CHAPEL HILL,NC,27514,1698878460000,1698878460000,1698878460000,SUSPICIOUS/WANT,,,,,,,-79.05117598,35.91600198,101554,POINT (35.91600198 -79.05117598)
218757,CHPD,SUSPICIOUS VEHICLE,130 S ESTES DR,CHAPEL HILL,NC,27514,1698899520000,1698898800000,1698898800000,TRAFFIC VIOLATI,PARKING/DROP LOT/GARAGE,,,,,,-79.03079354,35.92685663,101557,POINT (35.92685663 -79.03079354)
213749,CHPD,ASSIST CARRBORO,W FRANKLIN ST @ N MERRITT MILL RD,CHAPEL HILL,NC,27516,1687639500000,1687639380000,1687639440000,DISTURBANCE/NUI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,NONE,41,B,F,-79.06506,35.90967,101609,POINT (35.90967 -79.06506)
216782,CHPD,LARCENY FROM MOTOR VEHICLE,WILLOW DR @ S ESTES DR,CHAPEL HILL,NC,27514,1694541060000,1694540700000,1694541060000,THEFT/LARCENY,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,48,W,M,-79.03022,35.92758,101610,POINT (35.92758 -79.03022)
216314,CHPD,B&E    LARCENY F/VEHICLE,105 STEPHENS ST,CHAPEL HILL,NC,27516,1693389480000,1693339200000,1693381800000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,19,W,M,-79.057693,35.9173,101622,POINT (35.9173 -79.057693)
214772,CHPD,SUSPICIOUS VEHICLE,106 BUTTERFIELD CT,CHAPEL HILL,NC,27516,1689930000000,1688180400000,1689915600000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,NONE,<Null>,<Null>,<Null>,-79.068718,35.964509,101626,POINT (35.964509 -79.068718)
213865,CHPD,B&E    LARCENY F/VEHICLE,106 PUREFOY RD,CHAPEL HILL,NC,27514,1687872540000,1687849200000,1687872300000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,<Null>,33,W,M,-79.051893,35.898444,101628,POINT (35.898444 -79.051893)
218653,CHPD,CREDIT CARD/ATM FRAUD,ASHLEY FOREST RD@MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1698692640000,1696161600000,1698692640000,THEFT/LARCENY,OTHER/UNKNOWN,<Null>,<Null>,49,B,F,-79.05794,35.94418,101629,POINT (35.94418 -79.05794)
216014,CHPD,ABANDON VEHICLE,CHANNING LN AND CULBRETH,CHAPEL HILL,NC,27514,1692702720000,1692702720000,1692702720000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,<Null>,<Null>,<Null>,<Null>,-79.06213,35.89246,101639,POINT (35.89246 -79.06213)
218082,CHPD,B&E    LARCENY F/VEHICLE,1081 NC 54,CHAPEL HILL,NC,27514,1697458740000,1697453400000,1697455800000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,N,NONE,43,W,M,-79.064665,35.896297,101648,POINT (35.896297 -79.064665)
214499,CHPD,B&E    LARCENY F/VEHICLE,116 ISLEY ST,CHAPEL HILL,NC,27516,1689333780000,1689297600000,1689330600000,MISC OFFICER IN,RESIDENCE/HOME,N,NONE,20,W,F,-79.057531,35.918913,101673,POINT (35.918913 -79.057531)
218537,CHPD,LARCENY FROM MOTOR VEHICLE,5623 FORDHAM BLVD,CHAPEL HILL,NC,27514,1698484980000,1698454800000,1698484980000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,42,W,M,35.9498024,-79.00169372,101684,POINT (-79.00169372 35.9498024)
215942,CHPD,LOST VEHICLE,1001 N COLUMBIA ST@E ROSEMARY ST,CHAPEL HILL,NC,27517,1692567540000,1692435600000,1692446400000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,<Null>,<Null>,<Null>,<Null>,-79.05629,35.91407,101686,POINT (35.91407 -79.05629)
218660,CHPD,ABANDONED VEHICLE,1002 HIGHLAND WOODS RD,CHAPEL HILL,NC,27517,1698707640000,1698685200000,1698707640000,SUSPICIOUS/WANT,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,<Null>,<Null>,<Null>,<Null>,-79.030397,35.902249,101694,POINT (35.902249 -79.030397)
215194,CHPD,B&E    LARCENY F/VEHICLE,206 PRESQUE ISLE LN,CHAPEL HILL,NC,27514,1690808880000,1690776000000,1690801200000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,UNKNOWN,43,W,M,35.95026779,-79.01631164,101712,POINT (-79.01631164 35.95026779)
217007,CHPD,LARCENY FROM MOTOR VEHICLE,934 PROVIDENCE GLEN DR,CHAPEL HILL,NC,27514,1695113580000,1695067200000,1695112200000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,50,W,F,35.95027542,-79.00967407,101715,POINT (-79.00967407 35.95027542)
215445,CHPD,ABANDONED VEHICLE,FORDHAM BLVD@S COLUMBIA ST,CHAPEL HILL,NC,27517,1691406480000,1691406480000,1691406480000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,<Null>,<Null>,<Null>,<Null>,-79.05747,35.89351,101753,POINT (35.89351 -79.05747)
218078,CHPD,LARCENY OF DEBIT CARDS,9217 SEAWELL SCHOOL RD,CHAPEL HILL,NC,27516,1697457000000,1696592400000,1696626000000,MISC OFFICER IN,SCHOOL-ELEMENTARY/SECONDARY,<Null>,NONE,<Null>,W,M,-79.078407,35.946151,101758,POINT (35.946151 -79.078407)
